11/09/2020 00:00:37|INFO    |root                            |Throttling opensubtitles for 20 minutes, until 20/09/11 00:20, because of: ServiceUnavailable. Exception info: '503'|
11/09/2020 23:14:14|DEBUG   |root                            |BAZARR is using these video object properties: {'name': "/mnt/local/semleg/TV-Shows/Zoey's Extraordinary Playlist/Season 01/Zoeys.Extraordinary.Playlist.S01E01.Pilot.1080p.AMZN.WEB-DL.DDP5.1.H.264-TEPES.mkv", 'source': 'Web', 'release_group': 'TEPES', 'resolution': '1080p', 'video_codec': 'H.264', 'audio_codec': 'Dolby Digital Plus', 'imdb_id': None, 'hashes': {}, 'size': 3304919143, 'subtitle_languages': set(), 'original_name': "Zoey's Extraordinary Playlist - S01E01 - Pilot [WEBDL-1080p].mkv", 'plexapi_metadata': {}, 'hints': {'title': "Zoey's Extraordinary Playlist", 'type': 'episode', 'single_value': True, 'expected_title': ["Zoey's Extraordinary Playlist"]}, 'audio_languages': {'eng'}, 'external_subtitle_languages': set(), 'series': "Zoey's Extraordinary Playlist", 'season': 1, 'episode': 1, 'title': 'Pilot', 'year': 2020, 'original_series': True, 'tvdb_id': None, 'series_tvdb_id': 363815, 'series_imdb_id': None, 'alternative_series': [], 'used_scene_name': True, 'original_path': "/mnt/local/semleg/TV-Shows/Zoey's Extraordinary Playlist/Season 01/Zoey's Extraordinary Playlist - S01E01 - Pilot [WEBDL-1080p].mkv", 'fps': 23.976}|
11/09/2020 23:14:14|INFO    |subliminal_patch.core           |Listing subtitles for <Episode ["Zoey's Extraordinary Playlist", 2020, 1x1]>|
11/09/2020 23:14:14|INFO    |subliminal_patch.core           |Listing subtitles with provider 'legendasdivx' and languages {<Language [pt]>, <Language [pt-BR]>}|
11/09/2020 23:14:14|INFO    |subliminal_patch.core           |Initializing provider legendasdivx|
11/09/2020 23:14:14|DEBUG   |subliminal_patch.providers.legendasdivx|Legendasdivx.pt :: Creating session for requests|
11/09/2020 23:14:14|DEBUG   |subliminal_patch.providers.legendasdivx|Legendasdivx.pt :: Re-using previous legendasdivx cookies: <RequestsCookieJar[<Cookie PHPSESSID=eiaof1k89plnqf3firvck7ib80 for .legendasdivx.pt/>, <Cookie phpbb3_2z8zs_k= for .legendasdivx.pt/>, <Cookie phpbb3_2z8zs_sid=5fdc70e0c19235a983663540bb583a2b for .legendasdivx.pt/>, <Cookie phpbb3_2z8zs_u=386555 for .legendasdivx.pt/>, <Cookie lang=portuguese for www.legendasdivx.pt/>]>|
11/09/2020 23:14:15|DEBUG   |urllib3.connectionpool          |Starting new HTTPS connection (1): www.legendasdivx.pt:443|
11/09/2020 23:14:15|DEBUG   |subliminal_patch.http           |DNS: Falling back to default DNS or IP on www.legendasdivx.pt|
11/09/2020 23:14:15|DEBUG   |urllib3.connectionpool          |https://www.legendasdivx.pt:443 "GET /modules.php?name=Downloads&file=jz&d_op=search&op=_jz00&query=%2522Zoey%2527s%2520Extraordinary%2520Playlist%2520S01E01%2522&form_cat=28 HTTP/1.1" 200 5533|
11/09/2020 23:14:15|WARNING |subliminal_patch.providers.legendasdivx|Legendasdivx.pt :: query %2522Zoey%2527s%2520Extraordinary%2520Playlist%2520S01E01%2522&form_cat=28 return no results!|
11/09/2020 23:14:15|DEBUG   |subliminal_patch.providers.legendasdivx|Legendasdivx.pt :: trying again with just series and season on query.|
11/09/2020 23:14:15|DEBUG   |urllib3.connectionpool          |https://www.legendasdivx.pt:443 "GET /modules.php?name=Downloads&file=jz&d_op=search&op=_jz00&query=%2522Zoey%2527s%2520Extraordinary%2520Playlist%2520S01%2522&form_cat=28 HTTP/1.1" 200 5530|
11/09/2020 23:14:15|WARNING |subliminal_patch.providers.legendasdivx|Legendasdivx.pt :: query %2522Zoey%2527s%2520Extraordinary%2520Playlist%2520S01%2522&form_cat=28 return no results (for series and season only).|
11/09/2020 23:14:15|INFO    |subliminal_patch.core           |Found 0 subtitle(s)|
11/09/2020 23:14:15|DEBUG   |subliminal.core                 |Terminating initialized providers|
11/09/2020 23:14:15|INFO    |subliminal_patch.core           |Terminating provider legendasdivx|
11/09/2020 23:14:15|DEBUG   |root                            |BAZARR 0 Subtitles have been found for this file: /mnt/local/semleg/TV-Shows/Zoey's Extraordinary Playlist/Season 01/Zoey's Extraordinary Playlist - S01E01 - Pilot [WEBDL-1080p].mkv|
11/09/2020 23:14:15|DEBUG   |root                            |BAZARR Ended searching Subtitles for this file: /mnt/local/semleg/TV-Shows/Zoey's Extraordinary Playlist/Season 01/Zoey's Extraordinary Playlist - S01E01 - Pilot [WEBDL-1080p].mkv|
11/09/2020 23:14:18|DEBUG   |root                            |BAZARR Manually searching subtitles for this file: /mnt/local/semleg/TV-Shows/Zoey's Extraordinary Playlist/Season 01/Zoey's Extraordinary Playlist - S01E02 - Zoeyâ€™s Extraordinary Best Friend [WEBDL-1080p].mkv|
11/09/2020 23:14:18|DEBUG   |subzero.video                   |Parsing video: Zoeys.Extraordinary.Playlist.S01E02.Zoeys.Extraordinary.Best.Friend.1080p.AMZN.WEB-DL.DDP5.1.H.264-TEPES.mkv, hints: {'title': "Zoey's Extraordinary Playlist", 'type': 'episode'}|
11/09/2020 23:14:18|INFO    |subliminal_patch.core           |Determining basic video properties for 'Zoeys.Extraordinary.Playlist.S01E02.Zoeys.Extraordinary.Best.Friend.1080p.AMZN.WEB-DL.DDP5.1.H.264-TEPES.mkv' in "/mnt/local/semleg/TV-Shows/Zoey's Extraordinary Playlist/Season 01"|
11/09/2020 23:14:18|DEBUG   |subliminal_patch.core           |GuessIt found: {
    "title": "Zoey's Extraordinary Playlist",
    "season": 1,
    "episode": 2,
    "screen_size": "1080p",
    "streaming_service": "Amazon Prime",
    "source": "Web",
    "audio_codec": "Dolby Digital Plus",
    "audio_channels": "5.1",
    "video_codec": "H.264",
    "release_group": "TEPES",
    "container": "mkv",
    "type": "episode"
}|
11/09/2020 23:14:18|DEBUG   |subliminal_patch.core           |Adding alternative title: Zoeys Extraordinary Playlist|
11/09/2020 23:14:18|DEBUG   |subliminal_patch.core           |Size is 3233203592|
11/09/2020 23:14:18|DEBUG   |subliminal_patch.core           |Computed hashes {}|
11/09/2020 23:14:18|DEBUG   |root                            |BAZARR FFprobe used is /usr/bin/ffprobe|
11/09/2020 23:14:18|DEBUG   |root                            |FFprobe found: OrderedDict([('path', "/mnt/local/semleg/TV-Shows/Zoey's Extraordinary Playlist/Season 01/Zoey's Extraordinary Playlist - S01E02 - Zoeyâ€™s Extraordinary Best Friend [WEBDL-1080p].mkv"), ('duration', datetime.timedelta(seconds=2577, microseconds=888000)), ('size', 3233203592), ('bit_rate', 10033651), ('container', 'mkv'), ('video', [OrderedDict([('id', 0), ('width', 1920), ('height', 1080), ('scan_type', 'Progressive'), ('aspect_ratio', 1.778), ('pixel_aspect_ratio', 1.0), ('resolution', '1080p'), ('frame_rate', 23.976), ('bit_depth', 8), ('codec', 'H.264'), ('profile', 'High'), ('default', True)])]), ('audio', [OrderedDict([('id', 1), ('language', <Language [en]>), ('codec', 'E-AC-3'), ('channels_count', 6), ('channels', '5.1'), ('sampling_rate', 48000), ('default', True)])]), ('subtitle', [OrderedDict([('id', 2), ('name', 'SDH'), ('language', <Language [en]>), ('format', 'SubRip'), ('hearing_impaired', True)])]), ('provider', {'name': 'ffmpeg', 'version': {'/usr/bin/ffprobe': 'v4.3.1'}})])|
11/09/2020 23:14:18|DEBUG   |root                            |BAZARR is using these video object properties: {'name': "/mnt/local/semleg/TV-Shows/Zoey's Extraordinary Playlist/Season 01/Zoeys.Extraordinary.Playlist.S01E02.Zoeys.Extraordinary.Best.Friend.1080p.AMZN.WEB-DL.DDP5.1.H.264-TEPES.mkv", 'source': 'Web', 'release_group': 'TEPES', 'resolution': '1080p', 'video_codec': 'H.264', 'audio_codec': 'Dolby Digital Plus', 'imdb_id': None, 'hashes': {}, 'size': 3233203592, 'subtitle_languages': set(), 'original_name': "Zoey's Extraordinary Playlist - S01E02 - Zoeyâ€™s Extraordinary Best Friend [WEBDL-1080p].mkv", 'plexapi_metadata': {}, 'hints': {'title': "Zoey's Extraordinary Playlist", 'type': 'episode', 'single_value': True, 'expected_title': ["Zoey's Extraordinary Playlist"]}, 'audio_languages': {'eng'}, 'external_subtitle_languages': set(), 'series': "Zoey's Extraordinary Playlist", 'season': 1, 'episode': 2, 'title': 'Zoeyâ€™s Extraordinary Best Friend', 'year': 2020, 'original_series': True, 'tvdb_id': None, 'series_tvdb_id': 363815, 'series_imdb_id': None, 'alternative_series': [], 'used_scene_name': True, 'original_path': "/mnt/local/semleg/TV-Shows/Zoey's Extraordinary Playlist/Season 01/Zoey's Extraordinary Playlist - S01E02 - Zoeyâ€™s Extraordinary Best Friend [WEBDL-1080p].mkv", 'fps': 23.976}|
11/09/2020 23:14:18|INFO    |subliminal_patch.core           |Listing subtitles for <Episode ["Zoey's Extraordinary Playlist", 2020, 1x2]>|
11/09/2020 23:14:18|INFO    |subliminal_patch.core           |Listing subtitles with provider 'legendasdivx' and languages {<Language [pt]>, <Language [pt-BR]>}|
11/09/2020 23:14:18|INFO    |subliminal_patch.core           |Initializing provider legendasdivx|
11/09/2020 23:14:18|DEBUG   |subliminal_patch.providers.legendasdivx|Legendasdivx.pt :: Creating session for requests|
11/09/2020 23:14:18|DEBUG   |subliminal_patch.providers.legendasdivx|Legendasdivx.pt :: Re-using previous legendasdivx cookies: <RequestsCookieJar[<Cookie PHPSESSID=eiaof1k89plnqf3firvck7ib80 for .legendasdivx.pt/>, <Cookie phpbb3_2z8zs_k= for .legendasdivx.pt/>, <Cookie phpbb3_2z8zs_sid=5fdc70e0c19235a983663540bb583a2b for .legendasdivx.pt/>, <Cookie phpbb3_2z8zs_u=386555 for .legendasdivx.pt/>, <Cookie lang=portuguese for www.legendasdivx.pt/>]>|
11/09/2020 23:14:19|DEBUG   |urllib3.connectionpool          |Starting new HTTPS connection (1): www.legendasdivx.pt:443|
11/09/2020 23:14:19|DEBUG   |subliminal_patch.http           |DNS: Falling back to default DNS or IP on www.legendasdivx.pt|
11/09/2020 23:14:21|DEBUG   |urllib3.connectionpool          |https://www.legendasdivx.pt:443 "GET /modules.php?name=Downloads&file=jz&d_op=search&op=_jz00&query=%2522Zoey%2527s%2520Extraordinary%2520Playlist%2520S01E02%2522&form_cat=28 HTTP/1.1" 200 5533|
11/09/2020 23:14:21|WARNING |subliminal_patch.providers.legendasdivx|Legendasdivx.pt :: query %2522Zoey%2527s%2520Extraordinary%2520Playlist%2520S01E02%2522&form_cat=28 return no results!|
11/09/2020 23:14:21|DEBUG   |subliminal_patch.providers.legendasdivx|Legendasdivx.pt :: trying again with just series and season on query.|
11/09/2020 23:14:21|DEBUG   |urllib3.connectionpool          |https://www.legendasdivx.pt:443 "GET /modules.php?name=Downloads&file=jz&d_op=search&op=_jz00&query=%2522Zoey%2527s%2520Extraordinary%2520Playlist%2520S01%2522&form_cat=28 HTTP/1.1" 200 5530|
11/09/2020 23:14:21|WARNING |subliminal_patch.providers.legendasdivx|Legendasdivx.pt :: query %2522Zoey%2527s%2520Extraordinary%2520Playlist%2520S01%2522&form_cat=28 return no results (for series and season only).|
11/09/2020 23:14:21|INFO    |subliminal_patch.core           |Found 0 subtitle(s)|
11/09/2020 23:14:21|DEBUG   |subliminal.core                 |Terminating initialized providers|
11/09/2020 23:14:21|INFO    |subliminal_patch.core           |Terminating provider legendasdivx|
11/09/2020 23:14:21|DEBUG   |root                            |BAZARR 0 Subtitles have been found for this file: /mnt/local/semleg/TV-Shows/Zoey's Extraordinary Playlist/Season 01/Zoey's Extraordinary Playlist - S01E02 - Zoeyâ€™s Extraordinary Best Friend [WEBDL-1080p].mkv|
11/09/2020 23:14:21|DEBUG   |root                            |BAZARR Ended searching Subtitles for this file: /mnt/local/semleg/TV-Shows/Zoey's Extraordinary Playlist/Season 01/Zoey's Extraordinary Playlist - S01E02 - Zoeyâ€™s Extraordinary Best Friend [WEBDL-1080p].mkv|
11/09/2020 23:14:27|DEBUG   |apscheduler.scheduler           |Looking for jobs to run|
11/09/2020 23:14:27|INFO    |socketio.server                 |emitting event "event" to all [/]|
11/09/2020 23:14:27|INFO    |engineio.server                 |1e6f0dfa1a5648f5b0fef938edddca94: Sending packet MESSAGE data 2["event","{\"type\": \"task\", \"action\": null, \"series\": null, \"episode\": null, \"movie\": null, \"task\": \"update_series\"}"]|
11/09/2020 23:14:27|DEBUG   |apscheduler.scheduler           |Next wakeup is due at 2020-09-11 23:15:27.540147+02:00 (in 59.998622 seconds)|
11/09/2020 23:14:27|INFO    |apscheduler.executors.default   |Running job "Update Series list from Sonarr (trigger: interval[0:01:00], next run at: 2020-09-11 23:15:27 CEST)" (scheduled at 2020-09-11 23:14:27.540147+02:00)|
11/09/2020 23:14:27|DEBUG   |urllib3.connectionpool          |Starting new HTTP connection (1): sonarr:8989|
11/09/2020 23:14:27|DEBUG   |subliminal_patch.http           |DNS: Falling back to default DNS or IP on sonarr|
11/09/2020 23:14:27|DEBUG   |urllib3.connectionpool          |http://sonarr:8989 "GET /api/system/status?apikey=********c2 HTTP/1.1" 200 None|
11/09/2020 23:14:27|DEBUG   |urllib3.connectionpool          |Starting new HTTP connection (1): sonarr:8989|
11/09/2020 23:14:27|DEBUG   |subliminal_patch.http           |DNS: Falling back to default DNS or IP on sonarr|
11/09/2020 23:14:27|DEBUG   |urllib3.connectionpool          |http://sonarr:8989 "GET /api/system/status?apikey=********c2 HTTP/1.1" 200 None|
11/09/2020 23:14:27|DEBUG   |urllib3.connectionpool          |Starting new HTTP connection (1): sonarr:8989|
11/09/2020 23:14:27|DEBUG   |subliminal_patch.http           |DNS: Falling back to default DNS or IP on sonarr|
11/09/2020 23:14:27|DEBUG   |urllib3.connectionpool          |http://sonarr:8989 "GET /api/v3/languageprofile?apikey=********c2 HTTP/1.1" 200 None|
11/09/2020 23:14:27|DEBUG   |urllib3.connectionpool          |Starting new HTTP connection (1): sonarr:8989|
11/09/2020 23:14:27|DEBUG   |subliminal_patch.http           |DNS: Falling back to default DNS or IP on sonarr|
11/09/2020 23:14:27|DEBUG   |urllib3.connectionpool          |http://sonarr:8989 "GET /api/tag?apikey=********c2 HTTP/1.1" 200 None|
11/09/2020 23:14:27|DEBUG   |urllib3.connectionpool          |Starting new HTTP connection (1): sonarr:8989|
11/09/2020 23:14:27|DEBUG   |subliminal_patch.http           |DNS: Falling back to default DNS or IP on sonarr|
11/09/2020 23:14:28|DEBUG   |urllib3.connectionpool          |http://sonarr:8989 "GET /api/series?apikey=********c2 HTTP/1.1" 200 None|
11/09/2020 23:14:28|INFO    |apscheduler.executors.default   |Job "Update Series list from Sonarr (trigger: interval[0:01:00], next run at: 2020-09-11 23:15:27 CEST)" executed successfully|
11/09/2020 23:14:28|INFO    |socketio.server                 |emitting event "event" to all [/]|
11/09/2020 23:14:28|INFO    |engineio.server                 |1e6f0dfa1a5648f5b0fef938edddca94: Sending packet MESSAGE data 2["event","{\"type\": \"task\", \"action\": null, \"series\": null, \"episode\": null, \"movie\": null, \"task\": \"update_series\"}"]|
11/09/2020 23:14:36|INFO    |engineio.server                 |1e6f0dfa1a5648f5b0fef938edddca94: Received packet PING data None|
11/09/2020 23:14:36|INFO    |engineio.server                 |1e6f0dfa1a5648f5b0fef938edddca94: Sending packet PONG data None|
11/09/2020 23:15:02|INFO    |engineio.server                 |1e6f0dfa1a5648f5b0fef938edddca94: Received packet PING data None|
11/09/2020 23:15:02|INFO    |engineio.server                 |1e6f0dfa1a5648f5b0fef938edddca94: Sending packet PONG data None|
11/09/2020 23:15:27|DEBUG   |apscheduler.scheduler           |Looking for jobs to run|
11/09/2020 23:15:27|INFO    |socketio.server                 |emitting event "event" to all [/]|
11/09/2020 23:15:27|INFO    |engineio.server                 |1e6f0dfa1a5648f5b0fef938edddca94: Sending packet MESSAGE data 2["event","{\"type\": \"task\", \"action\": null, \"series\": null, \"episode\": null, \"movie\": null, \"task\": \"update_series\"}"]|
11/09/2020 23:15:27|DEBUG   |apscheduler.scheduler           |Next wakeup is due at 2020-09-11 23:16:27.540147+02:00 (in 59.998573 seconds)|
11/09/2020 23:15:27|INFO    |apscheduler.executors.default   |Running job "Update Series list from Sonarr (trigger: interval[0:01:00], next run at: 2020-09-11 23:16:27 CEST)" (scheduled at 2020-09-11 23:15:27.540147+02:00)|
11/09/2020 23:15:27|DEBUG   |urllib3.connectionpool          |Starting new HTTP connection (1): sonarr:8989|
11/09/2020 23:15:27|DEBUG   |subliminal_patch.http           |DNS: Falling back to default DNS or IP on sonarr|
11/09/2020 23:15:27|DEBUG   |urllib3.connectionpool          |http://sonarr:8989 "GET /api/system/status?apikey=********c2 HTTP/1.1" 200 None|
11/09/2020 23:15:27|DEBUG   |urllib3.connectionpool          |Starting new HTTP connection (1): sonarr:8989|
11/09/2020 23:15:27|DEBUG   |subliminal_patch.http           |DNS: Falling back to default DNS or IP on sonarr|
11/09/2020 23:15:27|DEBUG   |urllib3.connectionpool          |http://sonarr:8989 "GET /api/system/status?apikey=********c2 HTTP/1.1" 200 None|
11/09/2020 23:15:27|DEBUG   |urllib3.connectionpool          |Starting new HTTP connection (1): sonarr:8989|
11/09/2020 23:15:27|DEBUG   |subliminal_patch.http           |DNS: Falling back to default DNS or IP on sonarr|
11/09/2020 23:15:27|DEBUG   |urllib3.connectionpool          |http://sonarr:8989 "GET /api/v3/languageprofile?apikey=********c2 HTTP/1.1" 200 None|
11/09/2020 23:15:27|DEBUG   |urllib3.connectionpool          |Starting new HTTP connection (1): sonarr:8989|
11/09/2020 23:15:27|DEBUG   |subliminal_patch.http           |DNS: Falling back to default DNS or IP on sonarr|
11/09/2020 23:15:27|DEBUG   |urllib3.connectionpool          |http://sonarr:8989 "GET /api/tag?apikey=********c2 HTTP/1.1" 200 None|
11/09/2020 23:15:27|DEBUG   |urllib3.connectionpool          |Starting new HTTP connection (1): sonarr:8989|
11/09/2020 23:15:27|DEBUG   |subliminal_patch.http           |DNS: Falling back to default DNS or IP on sonarr|
11/09/2020 23:15:28|DEBUG   |urllib3.connectionpool          |http://sonarr:8989 "GET /api/series?apikey=********c2 HTTP/1.1" 200 None|
11/09/2020 23:15:28|INFO    |engineio.server                 |1e6f0dfa1a5648f5b0fef938edddca94: Received packet PING data None|
11/09/2020 23:15:28|INFO    |engineio.server                 |1e6f0dfa1a5648f5b0fef938edddca94: Sending packet PONG data None|
11/09/2020 23:15:28|INFO    |apscheduler.executors.default   |Job "Update Series list from Sonarr (trigger: interval[0:01:00], next run at: 2020-09-11 23:16:27 CEST)" executed successfully|
11/09/2020 23:15:28|INFO    |socketio.server                 |emitting event "event" to all [/]|
11/09/2020 23:15:28|INFO    |engineio.server                 |1e6f0dfa1a5648f5b0fef938edddca94: Sending packet MESSAGE data 2["event","{\"type\": \"task\", \"action\": null, \"series\": null, \"episode\": null, \"movie\": null, \"task\": \"update_series\"}"]|
11/09/2020 23:15:54|INFO    |engineio.server                 |1e6f0dfa1a5648f5b0fef938edddca94: Received packet PING data None|
11/09/2020 23:15:54|INFO    |engineio.server                 |1e6f0dfa1a5648f5b0fef938edddca94: Sending packet PONG data None|
11/09/2020 23:16:20|INFO    |engineio.server                 |1e6f0dfa1a5648f5b0fef938edddca94: Received packet PING data None|
